municipio,uf,regiao,ano,meta,target
Guareí,SP,Sudeste,2024,65.19,1
Taiobeiras,MG,Sudeste,2024,70.99,1
Baraúna,PB,Nordeste,2024,62.78,1
Iguatu,CE,Nordeste,2024,60.44,1
Diadema,SP,Sudeste,2024,47.05,1
Roque Gonzales,RS,Sul,2024,76.36,0
Itapuranga,GO,Centro-Oeste,2024,80.0,1
Lontra,MG,Sudeste,2024,66.64,1
Bom Jesus do Araguaia,MT,Centro-Oeste,2024,38.34,1
Caibaté,RS,Sul,2024,80.0,0
São Carlos,SP,Sudeste,2024,56.26,1
São João Batista do Glória,MG,Sudeste,2024,80.0,1
Ribeirão Corrente,SP,Sudeste,2024,73.16,1
Santa Rita do Sapucaí,MG,Sudeste,2024,54.67,1
Itapecerica,MG,Sudeste,2024,73.56,1
Anchieta,SC,Sul,2024,77.89,1
Bom Jesus do Sul,PR,Sul,2024,80.0,1
São Simão,SP,Sudeste,2024,65.66,1
Itaguaçu,ES,Sudeste,2024,74.88,1
Taquaruçu do Sul,RS,Sul,2024,80.0,1
Sebastianópolis do Sul,SP,Sudeste,2024,80.0,0
Prata,PB,Nordeste,2024,52.77,1
Mococa,SP,Sudeste,2024,51.87,1
São José dos Quatro Marcos,MT,Centro-Oeste,2024,80.0,0
São Gonçalo do Piauí,PI,Nordeste,2024,80.0,0
Divinolândia,SP,Sudeste,2024,56.9,1
Sericita,MG,Sudeste,2024,70.39,1
General Carneiro,MT,Centro-Oeste,2024,80.0,0
Gaurama,RS,Sul,2024,78.98,0
Alagoa,MG,Sudeste,2024,69.11,1
São Tiago,MG,Sudeste,2024,80.0,1
Mutunópolis,GO,Centro-Oeste,2024,80.0,1
Mira Estrela,SP,Sudeste,2024,64.03,1
Marília,SP,Sudeste,2024,62.61,1
Lucas do Rio Verde,MT,Centro-Oeste,2024,66.59,1
Piraúba,MG,Sudeste,2024,75.54,1
Aiuaba,CE,Nordeste,2024,75.88,0
Heliodora,MG,Sudeste,2024,53.53,1
Novo Jardim,TO,Norte,2024,29.51,1
São Joaquim da Barra,SP,Sudeste,2024,51.12,1
Atalanta,SC,Sul,2024,72.52,0
Ouro Fino,MG,Sudeste,2024,66.49,1
Taquaraçu de Minas,MG,Sudeste,2024,68.34,1
Carmo do Paranaíba,MG,Sudeste,2024,71.94,1
Santa Cruz,RN,Nordeste,2024,28.5,1
Ibitirama,ES,Sudeste,2024,74.85,1
Fama,MG,Sudeste,2024,73.24,1
Santo Antônio do Planalto,RS,Sul,2024,77.57,0
Mulungu,PB,Nordeste,2024,60.21,1
Chapadão do Céu,GO,Centro-Oeste,2024,80.0,1
Sebastião Leal,PI,Nordeste,2024,80.0,0
Milagres,CE,Nordeste,2024,76.0,1
Herculândia,SP,Sudeste,2024,80.0,1
Nova Independência,SP,Sudeste,2024,54.76,1
Ribeirão Pires,SP,Sudeste,2024,66.91,1
Caturaí,GO,Centro-Oeste,2024,70.26,1
Arroio do Tigre,RS,Sul,2024,80.0,0
São Domingos do Cariri,PB,Nordeste,2024,80.0,1
Itápolis,SP,Sudeste,2024,68.83,1
Pai Pedro,MG,Sudeste,2024,65.4,1
Dona Eusébia,MG,Sudeste,2024,52.47,1
Santana da Vargem,MG,Sudeste,2024,67.34,1
Pinhalzinho,SP,Sudeste,2024,78.39,1
José Raydan,MG,Sudeste,2024,79.22,0
Itapura,SP,Sudeste,2024,54.6,1
Pereira Barreto,SP,Sudeste,2024,68.39,1
Maria da Fé,MG,Sudeste,2024,64.13,1
São Miguel do Araguaia,GO,Centro-Oeste,2024,80.0,1
Brejetuba,ES,Sudeste,2024,69.4,1
Pinhal da Serra,RS,Sul,2024,75.04,0
Patos,PB,Nordeste,2024,49.44,1
Indiana,SP,Sudeste,2024,80.0,0
Águas Frias,SC,Sul,2024,48.72,1
Itajobi,SP,Sudeste,2024,80.0,1
Junco do Seridó,PB,Nordeste,2024,60.17,1
Manoel Emídio,PI,Nordeste,2024,80.0,1
Novo Santo Antônio,PI,Nordeste,2024,53.65,1
Ibiraci,MG,Sudeste,2024,39.73,1
São Gonçalo do Rio Preto,MG,Sudeste,2024,80.0,1
Campo Belo,MG,Sudeste,2024,71.17,1
Cidelândia,MA,Nordeste,2024,68.64,1
Cardoso,SP,Sudeste,2024,70.71,0
Araraquara,SP,Sudeste,2024,59.9,1
Bariri,SP,Sudeste,2024,67.3,1
Ipiranga de Goiás,GO,Centro-Oeste,2024,80.0,1
Santana do Jacaré,MG,Sudeste,2024,76.82,1
Pontes Gestal,SP,Sudeste,2024,72.78,1
Amaralina,GO,Centro-Oeste,2024,80.0,1
Cristina,MG,Sudeste,2024,59.84,1
Lucianópolis,SP,Sudeste,2024,75.65,0
Laranja da Terra,ES,Sudeste,2024,80.0,1
Duartina,SP,Sudeste,2024,80.0,0
Itápolis,SP,Sudeste,2024,68.83,1
Armazém,SC,Sul,2024,72.02,1
Barros Cassal,RS,Sul,2024,55.82,1
Atalaia,PR,Sul,2024,80.0,1
Belmonte,SC,Sul,2024,74.01,1
Gabriel Monteiro,SP,Sudeste,2024,80.0,1
Presidente Epitácio,SP,Sudeste,2024,53.56,1
Gouveia,MG,Sudeste,2024,75.13,1
Ouro Verde do Oeste,PR,Sul,2024,80.0,1
Álvares Florence,SP,Sudeste,2024,78.82,0
Mineiros do Tietê,SP,Sudeste,2024,51.31,1
Jauru,MT,Centro-Oeste,2024,52.12,1
Cocal de Telha,PI,Nordeste,2024,69.55,0
Lagoa Bonita do Sul,RS,Sul,2024,72.28,0
Buritizal,SP,Sudeste,2024,80.0,0
Porto Grande,AP,Norte,2024,67.62,1
Tanabi,SP,Sudeste,2024,67.59,1
Cajazeiras,PB,Nordeste,2024,56.36,1
Conde,PB,Nordeste,2024,65.28,1
Santa Rita do Passa Quatro,SP,Sudeste,2024,65.26,1
Ibaretama,CE,Nordeste,2024,71.84,0
José Bonifácio,SP,Sudeste,2024,59.8,1
Dom Aquino,MT,Centro-Oeste,2024,80.0,0
Guapiaçu,SP,Sudeste,2024,60.24,1
Astolfo Dutra,MG,Sudeste,2024,75.66,1
Petrolina de Goiás,GO,Centro-Oeste,2024,62.71,1
Rosana,SP,Sudeste,2024,62.92,1
São Braz do Piauí,PI,Nordeste,2024,80.0,0
Ouroeste,SP,Sudeste,2024,80.0,1
Campinas,SP,Sudeste,2024,47.76,1
Redentora,RS,Sul,2024,80.0,1
Pedro Avelino,RN,Nordeste,2024,26.54,1
Mãe d'Água,PB,Nordeste,2024,71.59,0
Tapiraí,MG,Sudeste,2024,77.0,1
Águas de Lindóia,SP,Sudeste,2024,64.46,0
Canavieira,PI,Nordeste,2024,55.53,1
São José de Princesa,PB,Nordeste,2024,80.0,1
Quiterianópolis,CE,Nordeste,2024,80.0,1
São Patrício,GO,Centro-Oeste,2024,80.0,1
São Domingos,SC,Sul,2024,78.68,1
Álvares Machado,SP,Sudeste,2024,58.23,1
Ouro Verde,SP,Sudeste,2024,80.0,0
Itapetininga,SP,Sudeste,2024,48.17,1
Pirapozinho,SP,Sudeste,2024,75.83,0
União do Sul,MT,Centro-Oeste,2024,63.63,1
Aruanã,GO,Centro-Oeste,2024,79.85,1
Sorriso,MT,Centro-Oeste,2024,79.21,1
Araçatuba,SP,Sudeste,2024,68.1,1
Palestina,SP,Sudeste,2024,61.63,1
Arabutã,SC,Sul,2024,79.48,1
São Mateus,ES,Sudeste,2024,69.26,1
Nova Olinda,CE,Nordeste,2024,80.0,1
Pará de Minas,MG,Sudeste,2024,57.9,1
Paulistas,MG,Sudeste,2024,71.9,1
Itapororoca,PB,Nordeste,2024,73.05,1
Vargem,SP,Sudeste,2024,75.3,0
São Simão,SP,Sudeste,2024,65.66,0
Assaré,CE,Nordeste,2024,80.0,1
Avanhandava,SP,Sudeste,2024,72.36,1
Pains,MG,Sudeste,2024,69.54,1
Silvânia,GO,Centro-Oeste,2024,80.0,1
Serra do Navio,AP,Norte,2024,39.84,1
Mundo Novo,GO,Centro-Oeste,2024,80.0,1
Presidente Venceslau,SP,Sudeste,2024,63.36,1
Cachoeira Dourada,GO,Centro-Oeste,2024,73.68,1
Redentora,RS,Sul,2024,80.0,0
Redentora,RS,Sul,2024,80.0,0
Domingos Martins,ES,Sudeste,2024,80.0,1
Caçu,GO,Centro-Oeste,2024,74.28,1
Lagoa do Sítio,PI,Nordeste,2024,18.93,1
Taquaruçu do Sul,RS,Sul,2024,80.0,1
Porangaba,SP,Sudeste,2024,71.51,0
Entre Rios de Minas,MG,Sudeste,2024,80.0,1
Ubirajara,SP,Sudeste,2024,53.91,1
Barra do Bugres,MT,Centro-Oeste,2024,55.71,1
Olímpia,SP,Sudeste,2024,64.26,1
Capitólio,MG,Sudeste,2024,80.0,1
Cambuquira,MG,Sudeste,2024,71.0,1
São Pedro do Piauí,PI,Nordeste,2024,54.3,1
Santo Antônio da Alegria,SP,Sudeste,2024,54.65,1
Morada Nova,CE,Nordeste,2024,73.22,1
Vieiras,MG,Sudeste,2024,55.31,1
Saudades,SC,Sul,2024,80.0,1
Campo Largo do Piauí,PI,Nordeste,2024,24.57,1
Bias Fortes,MG,Sudeste,2024,70.55,1
Cruzeta,RN,Nordeste,2024,56.46,0
Caucaia,CE,Nordeste,2024,69.14,0
Tejupá,SP,Sudeste,2024,74.41,0
São João da Urtiga,RS,Sul,2024,77.05,1
Bom Retiro do Sul,RS,Sul,2024,78.46,0
Dom Bosco,MG,Sudeste,2024,59.62,1
Protásio Alves,RS,Sul,2024,79.98,0
Ametista do Sul,RS,Sul,2024,54.07,1
Valparaíso,SP,Sudeste,2024,66.97,1
Rosana,SP,Sudeste,2024,62.92,1
Pratânia,SP,Sudeste,2024,60.03,0
Caconde,SP,Sudeste,2024,71.78,0
Arapuá,MG,Sudeste,2024,80.0,1
Nossa Senhora do Livramento,MT,Centro-Oeste,2024,70.38,0
Cocalzinho de Goiás,GO,Centro-Oeste,2024,79.6,1
Moeda,MG,Sudeste,2024,78.2,1
Capitão Gervásio Oliveira,PI,Nordeste,2024,67.7,1
Amparo,SP,Sudeste,2024,56.97,1
Carnaubeira da Penha,PE,Nordeste,2024,80.0,1
Acopiara,CE,Nordeste,2024,65.49,0
Itamarandiba,MG,Sudeste,2024,62.57,1
Capão do Cipó,RS,Sul,2024,80.0,0
Itainópolis,PI,Nordeste,2024,75.05,0
Sumaré,SP,Sudeste,2024,57.39,1
Nipoã,SP,Sudeste,2024,80.0,1
Olho d'Água,PB,Nordeste,2024,66.76,1
Pescador,MG,Sudeste,2024,80.0,0
Apuiarés,CE,Nordeste,2024,80.0,0
Papanduva,SC,Sul,2024,72.03,1
Santo Afonso,MT,Centro-Oeste,2024,56.69,1
Bom Jesus da Penha,MG,Sudeste,2024,55.99,1
Lucrécia,RN,Nordeste,2024,7.94,1
Patis,MG,Sudeste,2024,77.38,0
Lagoão,RS,Sul,2024,80.0,1
Viçosa,RN,Nordeste,2024,62.42,0
Lagoa Santa,GO,Centro-Oeste,2024,80.0,0
Alvarenga,MG,Sudeste,2024,45.84,1
Jacutinga,RS,Sul,2024,80.0,0
Nova Bassano,RS,Sul,2024,78.22,1
Rio Formoso,PE,Nordeste,2024,80.0,1
Areiópolis,SP,Sudeste,2024,73.52,1
Jerumenha,PI,Nordeste,2024,33.53,1
Monte Castelo,SP,Sudeste,2024,68.66,1
Cabeceiras,GO,Centro-Oeste,2024,71.31,1
Guaraíta,GO,Centro-Oeste,2024,73.75,1
Monte Alegre do Piauí,PI,Nordeste,2024,69.24,0
Ubarana,SP,Sudeste,2024,63.84,1
Lavras da Mangabeira,CE,Nordeste,2024,76.08,0
Ouro Fino,MG,Sudeste,2024,66.49,1
Araponga,MG,Sudeste,2024,52.43,1
Caucaia,CE,Nordeste,2024,69.14,0
Brazópolis,MG,Sudeste,2024,55.66,1
Palmitinho,RS,Sul,2024,80.0,0
Santana da Vargem,MG,Sudeste,2024,67.34,1
Carmo de Minas,MG,Sudeste,2024,60.43,1
Dolcinópolis,SP,Sudeste,2024,77.13,0
Monções,SP,Sudeste,2024,80.0,1
Tupiratins,TO,Norte,2024,32.22,1
Presidente Bernardes,SP,Sudeste,2024,66.81,1
Guarani,MG,Sudeste,2024,80.0,0
Brunópolis,SC,Sul,2024,68.83,1
Bela Vista da Caroba,PR,Sul,2024,77.31,1
Ararendá,CE,Nordeste,2024,80.0,1
Meruoca,CE,Nordeste,2024,80.0,1
Britânia,GO,Centro-Oeste,2024,80.0,1
Ipaporanga,CE,Nordeste,2024,80.0,1
Quintana,SP,Sudeste,2024,56.38,1
Promissão,SP,Sudeste,2024,69.41,1
Mauá,SP,Sudeste,2024,51.29,1
Presidente Epitácio,SP,Sudeste,2024,53.56,1
Oratórios,MG,Sudeste,2024,74.81,1
Jatobá do Piauí,PI,Nordeste,2024,74.79,1
Rubiataba,GO,Centro-Oeste,2024,77.9,1
Prados,MG,Sudeste,2024,74.26,1
Castelândia,GO,Centro-Oeste,2024,80.0,1
Boa Vista do Buricá,RS,Sul,2024,80.0,0
Palmeirópolis,TO,Norte,2024,53.03,1
Parelhas,RN,Nordeste,2024,49.2,1
São Miguel Arcanjo,SP,Sudeste,2024,60.81,1
Conchas,SP,Sudeste,2024,52.67,1
Matinhas,PB,Nordeste,2024,79.38,0
Nova Luzitânia,SP,Sudeste,2024,78.23,0
Machados,PE,Nordeste,2024,80.0,1
Bayeux,PB,Nordeste,2024,40.74,1
Pedra Branca,CE,Nordeste,2024,80.0,1
Mauá,SP,Sudeste,2024,51.29,1
Auriflama,SP,Sudeste,2024,70.43,1
Iracema,CE,Nordeste,2024,80.0,1
Portalegre,RN,Nordeste,2024,55.67,1
Novo Planalto,GO,Centro-Oeste,2024,80.0,1
Vianópolis,GO,Centro-Oeste,2024,80.0,1
Santa Bárbara do Tugúrio,MG,Sudeste,2024,55.44,1
Senhora de Oliveira,MG,Sudeste,2024,79.39,1
Cândido Mota,SP,Sudeste,2024,73.87,1
Senador Alexandre Costa,MA,Nordeste,2024,80.0,1
Icém,SP,Sudeste,2024,74.38,1
Guariba,SP,Sudeste,2024,71.35,1
Ijaci,MG,Sudeste,2024,73.92,1
Eldorado,SP,Sudeste,2024,65.24,1
Itanhangá,MT,Centro-Oeste,2024,80.0,0
